mid,author,aid,title,created,length,pic,view,danmaku,reply,like,coin,favorite
1643718,山下智博,1884752,【绅士大概一分钟】如何辨别萝莉,1421112353,02:18,//i0.hdslb.com/bfs/archive/c9f2de8e6cb463beed6f730d5cb36810f6a34a7c.png,238512,1966,184,118,194,552
562197,中国BOY超级大猩猩,17351495,Emily Wants to Play Too正式版#2丨它们都回来了！,1513491394,12:49,//i2.hdslb.com/bfs/archive/90b11986b9f7813da6f20f346ce4c1744fdedcd4.jpg,429388,11452,1772,5375,5401,1649
946974,影视飓风,11518717,也许你会想要这盏不可破坏的灯,1498072302,07:11,//i2.hdslb.com/bfs/archive/74f811829effc1109bc27f4a983b246670e35a6b.jpg,14931,74,70,28,244,55
562197,中国BOY超级大猩猩,5325314,这个盒子里面有什么？,1468461287,12:30,//i1.hdslb.com/bfs/archive/4126e928f0f8507b8014a9ed095b66e472201d0e.jpg,525824,5582,2262,523,4198,1394
32786875,信誓蛋蛋,15925927,聊天,1509533483,03:20,//i0.hdslb.com/bfs/archive/62d8356a832828c385efbde841aca2d2f49851b2.jpg,71906,756,709,6199,5941,466
43536,黑桐谷歌,393810,黑桐谷歌【生化危机6】A-5中文字幕视频攻略解,1352859841,47:50,//i0.hdslb.com/bfs/archive/eb7d62be07d39ee6bc75b13704acf2b3308011fb.jpg,99645,10424,188,14,258,223
4162287,渗透之C君,22709005,【C菌】这游戏绝了，第一关你都过不了...智障游戏合集【第44期】,1524970808,27:17,//i0.hdslb.com/bfs/archive/591639ea6b6177d261d45d5308cc54558580e071.jpg,1628159,20249,4577,34113,87723,27428
423895,怕上火暴王老菊,12321508,王老菊教你当王老炮,1500393647,36:34,//i0.hdslb.com/bfs/archive/28d911ccf3887e6571b4c7772b5e148eb2c870a8.jpg,564654,9693,3978,329,9737,2740
927587,木鱼水心,5210645,【所以和黑粉结婚了】木鱼三分钟影评——导演不同的结果不同,1467706290,03:48,//i2.hdslb.com/bfs/archive/94ab3a7bfd166a966d48d83c3529645c3dc4c105.jpg,149253,649,377,65,485,570
1643718,山下智博,11338445,【整蛊】瞬间吓尿！火遍全日本的面相占卜APP，卦象究竟有多下吓人？小天使三河又被整了？！【绅士一分钟】,1497496180,02:43,//i1.hdslb.com/bfs/archive/d92ffb2989873474a7cf5aefdcddba44c8d76166.jpg,503769,3183,1359,371,5375,1852
562197,中国BOY超级大猩猩,3080781,【手残联盟】GMOD传炸弹模式丨看我如何机智的排爆！,1445164349,17:09,//i0.hdslb.com/bfs/archive/e8ac584f716b42eed8763f5d35e9481ce5e8246b.jpg,112435,727,139,229,119,590
1643718,山下智博,5325365,【死或生5】Q君被山下爆衣了！,1468461613,15:29,//i1.hdslb.com/bfs/archive/b743d524fe7ea97adbe1ddbd744ab3febe9d6351.jpg,433797,11037,1499,113,3152,1523
562197,中国BOY超级大猩猩,2015864,【中国BOY】畸形试玩丨怪物都是刚烈的汉子,1424231502,10:44,//i2.hdslb.com/bfs/archive/3b68dca41ccbae2c65973364dad5be5e74f3dda1.jpg,14312,543,30,28,24,59
43536,黑桐谷歌,11256514,黑桐谷歌【塞尔达传说-荒野之息】13,1497226840,58:52,//i0.hdslb.com/bfs/archive/c6dea675a70492ada323519b8c63154d00fba264.jpg,278040,4435,589,479,3761,1590
562197,中国BOY超级大猩猩,1540734,【中国BOY】萌萌小人大冒险,1411038942,35:38,//i0.hdslb.com/bfs/archive/ca1bcd3215e688c3662a07b61bb3865cb9ad5ce3.jpg,10698,294,37,31,19,41
43536,黑桐谷歌,1065595,黑桐谷歌【神秘海域-德瑞克船长的宝藏】10宝物保管库的核心、地下碉堡、不速之客,1397562745,41:28,//i2.hdslb.com/bfs/archive/d42b02e178ac295f065e2f8d6251319d9b2f8202.jpg,47751,2770,137,5,139,136
168598,逍遥散人,918114,[散人]怎样为兄弟泡一壶热茶,1390101811,26:24,//i1.hdslb.com/bfs/archive/3eb2b4115aa5e09ec43aed25b24908191b09db3c.png,229422,11862,402,144,907,1953
562197,中国BOY超级大猩猩,15254148,在环球影城拍下了狰狞的照片（VLOG）,1507564877,08:15,//i2.hdslb.com/bfs/archive/620572be1f13c0f562f5629ab17a0dbc2c00d911.jpg,323244,7810,2965,3300,10631,1290
7349,STN工作室,9143014,【屎O说】止痛药 子弹时间与核能手电筒(下),1489395134,13:09,//i0.hdslb.com/bfs/archive/6906e50476e41b5d6c2a1feff4b8357918dd5d24.jpg,297041,2100,822,51,6010,807
946974,影视飓风,11109063,飓风评测：Ursa Mini Pro,1496720639,09:36,//i0.hdslb.com/bfs/archive/f0b7b5644278f4f1e35afb284e07e2a48b84eb7d.jpg,20413,151,92,34,293,99
433351,EdmundDZhang,13058740,【老E】这是一个新手吃鸡教程！,1502078166,12:41,//i2.hdslb.com/bfs/archive/bd76058f2f4184a9a47ef9c5121611cddd4e106f.jpg,2112626,24235,6275,6841,86781,22022
168598,逍遥散人,164468,坑爹游戏I wanna be the magnanimity Part9,1319930676,25:07,//i1.hdslb.com/bfs/archive/0d63cc41ca20fb1460cccd30686b4dd75a792d56.jpg,51859,4602,100,303,359,773
546195,老番茄,13877931,七夕节老番茄只和自己玩游戏,1503891004,19:29,//i1.hdslb.com/bfs/archive/af818e368edec8b8d3167bf23cf344a859b6c716.jpg,1052709,24642,6801,4442,37954,5375
1643718,山下智博,3883585,【绅士大概一分钟】⑤永远持续那最爽的瞬间,1455814294,04:02,//i0.hdslb.com/bfs/archive/982f83544c2591c3b3a8348753b74b9c6427b689.jpg,283789,9067,973,28,1551,447
562197,中国BOY超级大猩猩,38043704,真相大白！丨Hello Neighbor ：Hide and Seek 结局,1544697038,25:15,//i1.hdslb.com/bfs/archive/652634d59933ee03269289bc2bde5e71ee4d88c4.jpg,528856,8022,1930,23270,18330,4854
10462362,天天卡牌,5145139,守望先锋【午时已到】第2期：大即是空，空即是大,1467261216,09:42,//i0.hdslb.com/bfs/archive/e6a23bd69fe8da3cc3ab281759d54d9f8396495f.jpg,929212,5233,1161,53,2982,2890
777536,LexBurner,40304666,2018全球最好评如潮的动画，第一在国内竟鲜为人知！,1547018622,14:33,//i2.hdslb.com/bfs/archive/1fe522b2c474dbe999401d80a00ad09069cd7eec.jpg,2902924,38473,23393,252699,327989,152355
168598,逍遥散人,40353816,【散人】最惨皇帝后宫记之斗妃嫔争（已更新4P）,1547091041,64:22,//i1.hdslb.com/bfs/archive/2155d4bf96625bf41d99c1fef9e8691bd65d4c70.jpg,633787,19766,3843,22145,26762,20561
43536,黑桐谷歌,819852,黑桐谷歌【GTA5】01富兰克林和拉玛、有借有还、牵拖人生一、小查、狗仔,1383393987,60:10,//i2.hdslb.com/bfs/archive/26a2f7f8a6922dad6f3bce2b2afc56f6dc1d8b53.jpg,190709,4917,560,102,710,1029
4162287,渗透之C君,8684037,【C菌】纽约街头偶遇"川普" 【C菌的旅行电影: 纽约篇】,1487398077,52:31,//i2.hdslb.com/bfs/archive/b8eb543352f6e9d9e361f7cf58d0a0ad9a7a31f9.jpg,965645,58339,8682,1684,76582,22888
250858633,华农兄弟,31064920,华农兄弟：公鼠被小哥吃得不够了，只好去兄弟家抓几只,1536029965,02:38,//i2.hdslb.com/bfs/archive/10b112f82e79e780a49e3813545cd574ae37a47b.jpg,1261501,2762,1219,10978,3679,1145
43536,黑桐谷歌,1016458,黑桐谷歌【GTA5】28抛戈弃甲、目标风险、诈领保险、深海意外,1395150506,37:57,//i2.hdslb.com/bfs/archive/33d7975050f344da9b6bb813c7ec0755b1931369.jpg,77119,4883,162,13,192,240
423895,怕上火暴王老菊,14451291,王老菊教你做菜,1505388633,32:03,//i0.hdslb.com/bfs/archive/bae6aa42352e09e8a602951c5da7da28356e4b53.jpg,476122,10473,2444,995,7701,1858
7349,STN工作室,4915905,【史丹利快报第二季】19：不，爸爸，不是你想的那样！,1465462604,20:13,//i2.hdslb.com/bfs/archive/184cb3b9edb4f8765f7a4857e655624a9f204ff4.jpg,661340,8993,3316,65,4566,1063
7349,STN工作室,2589355,【史丹利快报】7：你这粗鄙之人！,1437182237,25:06,//i0.hdslb.com/bfs/archive/bac83540e0f0b947e7e66148d61f8ca286f4b3be.jpg,251017,4144,313,38,981,486
562197,中国BOY超级大猩猩,17302406,Hand Simulator(手掌模拟器）丨这是一款越玩越手残的游戏,1513390243,10:38,//i1.hdslb.com/bfs/archive/3c9f1a80595b823bb93f0615b4370e28bc3bf077.jpg,665646,3588,1514,6200,7340,3859
1643718,山下智博,885379,绅士之道“圣诞节SP”12月31号删掉,1387929656,09:49,//i0.hdslb.com/bfs/archive/9a41578e076235c8ec7453315ae5a28b29525caf.jpg
562197,中国BOY超级大猩猩,9142788,APE OUT（猿人逃出）试玩丨这是我玩过最短游戏（附加杭州游玩感想）,1489395201,06:46,//i2.hdslb.com/bfs/archive/5dd948e837493d8f3cc981bb8d1ebd02a97b14c1.jpg,422328,6722,2050,207,2657,930
7349,STN工作室,5849814,【宅会玩05】声控寒冰箭，中二之魂在燃烧,1471341949,23:50,//i0.hdslb.com/bfs/archive/b7fae05ba506b428c5c2adf25ff3a771dccad8bb.jpg,210274,4960,893,18,2785,644
7349,STN工作室,4702934, 【史丹利快报第二季】16：你天天玩游戏能考高分吗？,1463667695,22:49,//i0.hdslb.com/bfs/archive/29631739419f6edc31040e988d289985350f2164.jpg,652117,12919,1507,43,5440,1334
562197,中国BOY超级大猩猩,1524356,【中国BOY】少年，要来抽根烟释放一下压力吗（模拟吸烟）,1410528419,20:30,//i2.hdslb.com/bfs/archive/3ea7739fdd106965fc90fdea543c839e5b69d154.jpg,134828,725,393,544,208,473
43536,黑桐谷歌,508561,黑桐谷歌【新鬼泣 挑战与收集】16-20,1363750651,20:10,//i2.hdslb.com/bfs/archive/93e123f3cc8bf95cb5b9f996c781e34a87d2e21e.jpg,19846,753,30,5,23,85
562197,中国BOY超级大猩猩,1524352,【中国BOY】No Time to Explain ！手残还要怎么愉快的玩耍,1410528386,13:47,//i1.hdslb.com/bfs/archive/8de6de1a154ae70af4c21005a548abd6621db0bb.jpg,8170,77,25,24,15,24
1643718,山下智博,23774192,公开问卷调查结果！绅士一分钟完结撒花！？【绅士一分钟】,1526969628,09:42,//i1.hdslb.com/bfs/archive/a7a52686c153c5e0e4209e22efd214f46d14a64b.jpg,185952,5540,1686,6668,17262,1355
10462362,天天卡牌,32736104,【煮鸡时刻】第52期 想不到你也是个江湖恶人,1538277604,17:51,//i1.hdslb.com/bfs/archive/075ebb0d3a368d6eb5af973eca673b4f6239e545.jpg,1164410,6620,1029,9213,15623,2915
1643718,山下智博,6062791,【绅士大概一分钟】①灵魂画师——三河宏辅,1472435081,03:42,//i0.hdslb.com/bfs/archive/44cb930fb5d82274e622730bb5224dfe03139a69.jpg,238220,4060,1185,47,1579,495
585267,纯黑-克劳狄乌斯,46006306,【纯黑】《鬼泣5》一周目无伤S评价攻略解说 第二期,1552306619,23:50,//i0.hdslb.com/bfs/archive/64ee59fbb2885eb4f8f692ffb902882bf36d385e.jpg,1350794,9718,3584,49211,57623,17875
375375,伊丽莎白鼠,1999489,【战略级RAP】诸葛亮的爱情故事,1423897544,03:04,//i0.hdslb.com/bfs/archive/0b66c59e978f6da36cdf188e39f7c27d73085ee4.jpg,3396852,42384,3965,6566,23333,75613
808171,吃素的狮子,524968,【元首】一笑懸命,1365075625,03:10,//i2.hdslb.com/bfs/archive/3149321183c3c925d95b06b51e8159b931ba2f99.jpg,92706,2057,246,241,295,1153
43536,黑桐谷歌,934575,黑桐谷歌【假期实况】2014-1-29 生化危机6,1390969470,34:12,//i1.hdslb.com/bfs/archive/467c635307a019300a4bb24e44d91525169885d9.jpg,90838,5785,158,7,121,146
562197,中国BOY超级大猩猩,4063901,特技造桥师丨你这是让我开车呢？还是造桥呢？,1457627265,18:07,//i2.hdslb.com/bfs/archive/df9d92b5e4a6ee2c288087c179fe48d3f0d1de27.jpg,81501,1207,337,46,472,282
43536,黑桐谷歌,934571,黑桐谷歌【假期实况】2014-1-28 海岛大亨4,1390969390,31:55,//i1.hdslb.com/bfs/archive/73abe79cd92ef4ca29d2d4772bda78a965577fcd.jpg,31429,1588,58,1,38,55
433351,EdmundDZhang,4489961,【老E】强袭！暗黑寡妇村！,1461812897,30:19,//i2.hdslb.com/bfs/archive/f4fff362b3262775826f4f397c4a0bbe0b02df48.jpg,778060,10432,1536,532,8077,2333
43536,黑桐谷歌,3097218,【巫师/猎魔人/狩魔猎人3】黑桐谷歌视频攻略 31,1445485281,37:26,//i2.hdslb.com/bfs/archive/50552643a2ce3d318cb3a244bbf4cd1e94fcbf2d.jpg,88276,2770,335,65,511,316
808171,吃素的狮子,5309152,【王朗/诸葛亮】统统吃掉,1468337650,02:56,//i1.hdslb.com/bfs/archive/b97215c10a4eb74a2d6fc5d9594c2ddc2d2b913b.jpg,131118,1430,1787,23,3304,2058
927587,木鱼水心,852670,【木鱼动画教室@第20期】叛逆的鲁鲁修01片段分析,1385617940,33:03,//i1.hdslb.com/bfs/archive/c6b4a2fef848bf0c04ab0523ce69463c4f8b57e6.jpg,153747,4220,357,46,1423,1573
3380239,神奇的老皮,36831369,【真人炉石】祖尔金-全球唯一英雄卡发布！,1543302002,09:57,//i2.hdslb.com/bfs/archive/0210a133e6200e3584aaf733fb1c9c4d60e8a161.jpg,1643210,6537,5169,60614,97729,27266
562197,中国BOY超级大猩猩,16745026,TAPE（Demo）丨可以倒带的神奇摄像机,1511854017,17:28,//i1.hdslb.com/bfs/archive/0cbf16c4a5e3939f65254c407190cd391379f33f.jpg,296345,4250,1161,3331,3679,953
808171,吃素的狮子,34455728,【全明星】跟着全明星一起追星,1540296086,02:18,//i0.hdslb.com/bfs/archive/6c8a7bc7eaf0dbebe6c640a15ff4a7b6a2a71ef3.png,157624,417,663,7175,2297,1412
585267,纯黑-克劳狄乌斯,43417643,【纯黑】《平原》双人极限生存 DAY39-41,1550046374,22:20,//i2.hdslb.com/bfs/archive/3f04cdb352ece7500022ce39860d5676f82a45e4.jpg,338119,2565,1282,10779,5089,1785
433351,EdmundDZhang,4063873,【老E】最后的战斗,1457626827,47:15,//i1.hdslb.com/bfs/archive/0d84ff37f8eeef405280ffbf99e79420b474e95b.jpg,749957,7897,2971,371,8560,2696
7349,STN工作室,4604665,【屎蛋说27】各路雾件跳票王,1462785216,09:40,//i0.hdslb.com/bfs/archive/ad05df143d116191944a632aa3e25f1eb39ce582.jpg,298612,2550,824,24,1653,674
10462362,天天卡牌,16925632,守望先锋【午时已到】番外篇：守望单挑王源氏篇特辑,1512352824,08:07,//i2.hdslb.com/bfs/archive/8634129d0101e11ed9d7dee48cc0eb377dd8877c.jpg,329065,1318,904,931,2806,675
1643718,山下智博,42434629,用地狱辣和百大UP主交换东西！最后换到的这个东西...【绅士一分钟】,1549095514,06:00,//i1.hdslb.com/bfs/archive/b976f47e21f60275a82bbb140131ea1e884d0d72.jpg,317136,3339,849,15415,6842,2264
927587,木鱼水心,12943878,【木鱼微剧场】《触不可及》（又名《不可触碰》）,1501820613,15:33,//i0.hdslb.com/bfs/archive/7aeec3fd4d06e2bfbfa0284de0844892e3a4d679.jpg,581066,2543,1652,2503,17624,7361
250858633,华农兄弟,30851861,华农兄弟：天气热，竹鼠不怎么喜欢吃竹子，砍点芒杆来喂它们,1535769495,04:13,//i0.hdslb.com/bfs/archive/a6408213e532291a37b4faa3a6aabe3235e6725e.jpg,548604,1705,736,5861,1908,596
562197,中国BOY超级大猩猩,1655516,【中国BOY】这是MC的极限单人实况 第一集（完）,1414291549,36:51,//i2.hdslb.com/bfs/archive/9dd57f7efcd39583ea85ad648b31fb78501ca388.jpg,105599,1381,343,555,197,481
562197,中国BOY超级大猩猩,1868506,【中国BOY】暴打小偷丨当家中出现了小偷,1420639118,09:06,//i0.hdslb.com/bfs/archive/4b6d7f5d83f489314ad7ebf4da0571d3aec5a195.jpg,213530,1129,270,689,173,996
1643718,山下智博,1852122,【绅士大概一分钟】名古屋奇餐厅之旅,1420160661,02:35,//i1.hdslb.com/bfs/archive/57d862b7b8d4633b59e623ca32fa58223c00b875.jpg,134431,1787,292,61,158,398
808171,吃素的狮子,14942754,【桌游星期六05】再见了！桌游星期六！,1507004511,11:18,//i1.hdslb.com/bfs/archive/02d93b78fe787b1fec92e43fd334866e033a0c0d.jpg,176153,3395,1815,3091,13742,3289
43536,黑桐谷歌,20513778,黑桐谷歌【超级马力奥 奥德赛】完结实况合集,1520497034,640:51,//i0.hdslb.com/bfs/archive/873c237a269036cde4d0efb70fef382d3da3d057.jpg,283606,6011,615,3377,6400,5759
808171,吃素的狮子,14942782,点评B站各区奇怪现象！【二次元观察室02】,1506833500,19:58,//i0.hdslb.com/bfs/archive/3e581266562db3376d8084227d85cf78608b8737.jpg,313505,7360,2797,3663,14489,5558
250858633,华农兄弟,33424164,华农兄弟：去看一下兄弟的竹鼠，听说生了3只很漂亮的小白鼠,1538999981,02:50,//i2.hdslb.com/bfs/archive/80583a854d58c722d8ac5056886e4460161bca2e.jpg,2178788,10292,6047,48916,35851,3801
43536,黑桐谷歌,3490537,【血源诅咒DLC老猎人】黑桐谷歌视频攻略解说 完结合集,1451614893,424:51,//i2.hdslb.com/bfs/archive/b68107a61ebbff4a78d1cdb2b38fb7b8d6c56a16.jpg,1227014,54639,1678,1779,13937,20236
423895,怕上火暴王老菊,7602857,王老菊教你杀将军05~06,1482145963,67:36,//i0.hdslb.com/bfs/archive/f4368328f8b7917b3ee10f49c614a27a6c2dd963.jpg,330768,5125,1249,127,4164,677
122879,敖厂长,14254599,【敖厂长】世界第一台随身听,1504789823,06:28,//i2.hdslb.com/bfs/archive/621237331d8483e5d390bcd761e1bdd8e59f38af.jpg,2122288,19382,8365,7766,148694,11238
585267,纯黑-克劳狄乌斯,40550542,【纯黑】《森林》双人极限生存 DAY37-38,1547283034,34:50,//i1.hdslb.com/bfs/archive/783518d27f15f9d5b8e6c5a63bbdf216b712af79.jpg,372725,3379,1414,9200,5263,1637
562197,中国BOY超级大猩猩,5243575,去买个电脑桌！顺便来看看新房子是什么样的（Vlog）,1467914841,12:05,//i0.hdslb.com/bfs/archive/4e3d9f3309c415aaac307ae8baeaeb5ae4dfc080.jpg,441084,8852,1460,594,2825,2664
235555226,哔哩哔哩UP主执事,25690976,这些运营手段，帮你视频增加曝光,1530105318,06:51,//i0.hdslb.com/bfs/archive/6edc17f3d398b2b54e4f71ab9ca3012101d9414e.jpg,89411,973,1994,1816,756,2889
250858633,华农兄弟,31048496,华农兄弟：小哥爬上板栗树，用竹竿一打，掉的一地都是,1535992813,03:50,//i0.hdslb.com/bfs/archive/aa536acf32601589deba7f382f213080a825fdb8.jpg,851896,5408,1673,10293,4516,791
1643718,山下智博,22070204,【回答疑问】三河离开寂寞吗？顺便暴露下xing癖！【绅士一分钟】,1523683648,05:08,//i2.hdslb.com/bfs/archive/cfb23b93f09f8076b0bcfa8a02c4bae3fb4bee75.jpg,192225,1765,952,4406,4473,709
1643718,山下智博,2294477,【绅士大概一分钟】特典·拍片现场探秘,1430867090,03:22,//i2.hdslb.com/bfs/archive/8b9878fb4c109f287a002d71c6b9a66e325b233e.jpg,328415,5030,370,11,132,760
2403047,嘟督不噶油,36520157,我的马鸭！为什么我的腿短得像柯基？,1542888009,11:32,//i2.hdslb.com/bfs/archive/a6d93a96ce15ff4a1ecc580b8e467f9d78cdfa76.jpg,324704,4638,598,10854,4016,2473
562197,中国BOY超级大猩猩,8307343,原来小时候的我那么的可爱,1485792617,08:15,//i2.hdslb.com/bfs/archive/23f8861f1275ba637f4afa73413eea1aae1acdbf.jpg,665709,20649,3444,1301,7107,2362
777536,LexBurner,6849182,【毁童年】Lex带你看中华小当家原版的结局！,1477577900,15:07,//i2.hdslb.com/bfs/archive/ba4829646e543d0812645466c43f8eddb8935e6f.jpg,3010179,30742,10304,5956,53098,23842
122879,敖厂长,2458323,【敖厂长】厂长装B实录,1434725211,49:43,//i2.hdslb.com/bfs/archive/86964f92e78d53c59e4e75a206a36b37740fd6b3.jpg,1689236,74956,2099,485,2359,3540
423895,怕上火暴王老菊,2671312,王老菊的无限工厂02：依然够用,1438527782,36:02,//i2.hdslb.com/bfs/archive/9b04d1a377896e0a92d4323219ba1f5f593016f5.jpg,258740,9385,1143,77,1512,454
423895,怕上火暴王老菊,3162827,菊家村在火星的日常EP4完结,1446528294,51:13,//i0.hdslb.com/bfs/archive/245789e7dbfde144ee7fe33fe7f6e75006f90bf1.jpg,316571,8030,1100,94,1286,837
1643718,山下智博,1950438,【绅士大概一分钟】荷包塞满逛日本,1422851997,02:27,//i1.hdslb.com/bfs/archive/64372358d472e288787bba9cccd5c71a1e55ce6a.jpg,193012,1229,132,19,116,719
1643718,山下智博,7357071,【绅士大概一分钟】中二病也要做周边，日本的传统工艺也走上了二次元的道路。,1480730081,04:44,//i1.hdslb.com/bfs/archive/ef2d5b76797de3e9fdb2457622a302b4225462f0.jpg,197152,3372,871,31,2153,451
168598,逍遥散人,10650531,【散人】汐娱乐剪辑 我与老葛的爱恨情仇,1495184429,10:05,//i0.hdslb.com/bfs/archive/b2a203a09db329cbcb134aeec7b8e979cd716ee8.jpg,179776,3231,1656,438,8556,2709
1643718,山下智博,6046557,【绅士大概一分钟】⑦武士桑来了！快来看美手！,1472347252,04:54,//i0.hdslb.com/bfs/archive/bb37aae858531b25a75195779bb2271ecf2742b0.jpg,245773,3059,1683,162,2590,1794
10462362,天天卡牌,28852922,【天天吃鸡】第29期 人车合一YJJ,1533730169,11:13,//i0.hdslb.com/bfs/archive/8b37c5c72ae0c963eeca2e59ae9397990b86af95.jpg,558194,3897,916,9605,17394,1921
43536,黑桐谷歌,1278737,黑桐谷歌【战神1】11 完结（最高难度非邪道硬碰硬三光攻略）,1405083615,43:46,//i2.hdslb.com/bfs/archive/4ac5f541420384767ab395d599522b218bd8c614.jpg,244013,7780,462,59,836,345
423895,怕上火暴王老菊,3294000,王老菊带你玩怪猎,1448694683,43:24,//i2.hdslb.com/bfs/archive/88437c2da7dc2b9fe0894bc1e9e3961c6aac2afb.jpg,423463,15266,1810,116,828,1111
10462362,天天卡牌,23560803,【逗鱼时刻】特别版 双人现开赛青年节篇集锦,1526571934,14:50,//i0.hdslb.com/bfs/archive/da04fbb31472fa5f8aff7d04037427e5997c2eee.jpg,1307259,7574,2815,5505,16886,3138
375375,伊丽莎白鼠,2229035,【四大欠王】在掉线模式中撕逼,1429267438,38:09,//i2.hdslb.com/bfs/archive/7089e1d41bbc75e8bb1d837b73afd935e82423b8.jpg,955487,29994,1308,1735,1719,7371
562197,中国BOY超级大猩猩,18629142,当你按下这个按钮你就会变成超人 但是你会失去XXX,1516685864,09:28,//i0.hdslb.com/bfs/archive/5288e9c39b157bf05c2bce6c87d4458eadb57a00.jpg,715970,28386,3040,8916,11773,2610
7487399,努力的Lorre,14140377,教你制霸钢铁侠的全体装甲！Lorre小店广告,1504440887,05:10,//i2.hdslb.com/bfs/archive/77a22bd39842f5dc73f53f103d76bd5a50fec51d.jpg,270517,609,757,308,1205,667
375375,伊丽莎白鼠,1082115,【鬼畜伊芙蕾雅】逗智逗勇草外蹲,1398345348,01:58,//i2.hdslb.com/bfs/archive/1596cbbb71d44e590ffdfd789967fa203c990f76.jpg,429166,874,256,295,551,1855
423895,怕上火暴王老菊,18006529,王老菊又来教你造桥：过完元旦来上班,1515174999,30:47,//i0.hdslb.com/bfs/archive/19a328fa380203c7f90c0726f79b3a6ebaad963d.jpg,489424,7031,2355,4829,19679,3852
168598,逍遥散人,9978763,【散人】重生之不再做gay（P1 弯男or直男）,1492710304,39:50,//i2.hdslb.com/bfs/archive/cca75ea2f4897a25bf613d30aabd06f8978b5a3e.jpg,562743,33637,4050,1486,12178,12538
1643718,山下智博,6996862,【绅士大概一分钟】山下33来回答观众的疑问了，然而为什么你们问的都是宫崎和奈奈(╯‵□′)╯︵┻━┻,1478483333,04:24,//i0.hdslb.com/bfs/archive/baba802ad476310f300f2975fd2a0ecb73ee861a.jpg,209466,2012,591,45,3712,359
168598,逍遥散人,15401981,【散人】一款让人惊叹的七合一游戏,1508018356,49:56,//i0.hdslb.com/bfs/archive/4caa127c1f720252884e5ba65de21c10e42b0f94.jpg,644025,16554,2589,8911,45380,12683
562197,中国BOY超级大猩猩,20955689,我找到了未来会爆火的视频类型,1521400805,09:18,//i2.hdslb.com/bfs/archive/657b99217efdd9b91c9482e1843c0e54ee8a9cf9.jpg,589383,15412,2994,16250,25170,4793
43536,黑桐谷歌,148248,黑桐谷歌【杀出重围3】02 贫民窟的秘密,1316834801,35:42,//i2.hdslb.com/bfs/archive/f80a76ebddcef1a220f00adf3d92c6d7bc0b7795.jpg,13745,427,36,13,32,68
2403047,嘟督不噶油,28263092,【嘟督中配】最令人羞羞的《底特律：变密》一人役（第二话）,1533116588,29:33,//i2.hdslb.com/bfs/archive/70f13e353fa68714b6046f2f7ed714aa0a1d101b.jpg,1163438,29114,5987,60823,135743,57920
7487399,努力的Lorre,24593003,灭霸算老几？看惩罚者打爆漫威英雄！,1528540808,01:33,//i1.hdslb.com/bfs/archive/3e44a846f728b31f3db73ca775797010487384a3.jpg,774531,1694,1960,7418,5129,1982
168598,逍遥散人,9421742,【散人】Ever17时空轮回（共22P完结）,1490563309,1403:54,//i0.hdslb.com/bfs/archive/dbe07c13a36bfe5d1ce7816246d842bb544e1cfa.jpg,349110,37606,4154,938,7458,8259
562197,中国BOY超级大猩猩,2720522,中国BOY和舍长的豆汁儿挑战,1439299898,04:41,//i0.hdslb.com/bfs/archive/c36d3e07b4326601ab43d09ce070061f111ff0bf.jpg,186440,1341,282,379,212,986
927587,木鱼水心,1131314,18年前后的差距。为什么我们已经拍不出好电视剧了？【木鱼动画教室@第33期】,1400376374,48:00,//i2.hdslb.com/bfs/archive/3455d01a84d47e48bdc4e3283d05aad7a1e8fd60.jpg,249269,7752,562,110,2007,1795
946974,影视飓风,41812312,二十万粉丝的频道收入有多少？自媒体商业模式大揭秘,1548551558,21:33,//i2.hdslb.com/bfs/archive/250aaaf8052e7283a19f22437c2e294c52e3e9e2.jpg,1058871,16111,5041,91462,112619,45683
43536,黑桐谷歌,6914895,黑桐谷歌【泰坦天降2】02 鲜血与铁锈,1477978974,29:27,//i1.hdslb.com/bfs/archive/0a21cd1eccdb293db13876e5bb141101f39e79b2.jpg,246522,2039,868,104,5979,581
43536,黑桐谷歌,1033001,黑桐谷歌【恶名昭彰 次子】困难一周目全要素攻略解说 03,1396078749,53:05,//i1.hdslb.com/bfs/archive/ea0f1460ea32b03e838d806292fe435d372e8bc4.jpg,117314,5885,307,34,449,309
168598,逍遥散人,10322868,【散人】I wanna stop the time(P1) 追妹之路颇艰辛,1493956438,23:48,//i2.hdslb.com/bfs/archive/31a4c68052fd58628949649488a5de496514e2f5.png,325723,9174,1817,999,9073,3064
423895,怕上火暴王老菊,20759063,王老菊和免免教你打枪,1521015758,37:21,//i1.hdslb.com/bfs/archive/42a447bfd5bf54ea1ea35f8bd832e562ebe01566.jpg,235058,1413,1248,1932,4832,1444
423895,怕上火暴王老菊,26706618,王老菊带你畅游侏罗纪03：侏罗纪鼻王,1531396001,31:21,//i1.hdslb.com/bfs/archive/de3837b82db1d498365eadfe1ce32def8fcb19e8.jpg,562156,8700,2164,10959,24907,4951
562197,中国BOY超级大猩猩,3588888,死亡奔跑#END（BEN AND ED）丨意料之中的结局！,1452868004,24:45,//i1.hdslb.com/bfs/archive/f46701a8797006f26efae6e4ee8df23ffaa0862c.jpg,110350,2682,361,153,634,693
168598,逍遥散人,16139225,【散人】店长又做了个马里奥给我玩,1510139523,18:02,//i2.hdslb.com/bfs/archive/ed5aa9997e22e84cde5b1f13f7424a9e8b9aa2f5.jpg,310814,3888,1521,4546,9565,3344
